timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1650012023667,534,PlaceOrder-Tejas43,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-2,,true,,765,950,6,6,null,534,1,0
1650012023977,302,Delete1-238,200,OK,AddToCart 4-3,text,true,,316,493,5,5,https://api.demoblaze.com/deleteitem,302,0,0
1650012024021,290,Item3-157,200,OK,AddToCart 4-5,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,290,0,0
1650012024057,261,Item1-80,200,OK,AddToCart 4-7,text,true,,449,476,5,5,https://api.demoblaze.com/view,261,0,0
1650012024279,60,Delete1-239,200,OK,AddToCart 4-3,text,true,,24602,482,5,5,https://www.demoblaze.com/cart.html,45,0,0
1650012024312,46,Item3-158,200,OK,AddToCart 4-5,text,true,,5226,517,5,5,https://www.demoblaze.com/index.html,44,0,0
1650012023710,646,Item3-Tejas46,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-5,,true,,28031,2068,5,5,null,629,2,0
1650012024079,282,Item2-121,200,OK,AddToCart 4-6,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,282,0,0
1650012024089,273,Item4-190,200,OK,AddToCart 4-4,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,273,0,0
1650012024359,46,Item4-184,200,OK,AddToCart 4-5,text,true,,5385,517,6,6,https://www.demoblaze.com/prod.html?idp_=9,44,0,0
1650012024318,250,Item1-84,200,OK,AddToCart 4-7,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,250,0,0
1650012024339,258,Delete1-255,200,OK,AddToCart 4-3,text,true,,449,480,6,6,https://api.demoblaze.com/viewcart,258,0,0
1650012023725,871,Delete1-Tejas44,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-3,,true,,25816,1937,6,6,null,856,1,0
1650012024361,300,Item2-122,200,OK,AddToCart 4-6,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,300,0,0
1650012024406,258,Item4-190,200,OK,AddToCart 4-5,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,258,0,0
1650012024362,307,Item4-191,200,OK,AddToCart 4-4,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,307,0,0
1650012024662,51,Item2-123,200,OK,AddToCart 4-6,text,true,,5054,517,6,6,https://www.demoblaze.com/index.html,48,0,0
1650012024021,690,Item2-Tejas47,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-6,,true,,27859,2068,6,6,null,673,2,0
1650012024669,45,Item4-192,200,OK,AddToCart 4-4,text,true,,4869,517,6,6,https://www.demoblaze.com/index.html,43,0,0
1650012023828,885,Item4-Tejas45,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-4,,true,,11291,2068,6,6,null,881,1,0
1650012024406,319,Login-38,200,OK,AddToCart 4-8,text,true,,449,477,6,6,https://api.demoblaze.com/login,319,0,69
1650012024713,58,Item3-149,200,OK,AddToCart 4-6,text,true,,22049,517,6,6,https://www.demoblaze.com/prod.html?idp_=8,44,0,0
1650012024714,59,Cart-218,200,OK,AddToCart 4-4,text,true,,24602,510,6,6,https://www.demoblaze.com/cart.html,44,0,0
1650012024597,250,PlaceOrder-329,200,OK,AddToCart 4-3,text,true,,449,482,6,6,https://api.demoblaze.com/deletecart,250,0,0
1650012024569,312,Item1-85,200,OK,AddToCart 4-7,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,312,0,0
1650012024664,289,Item4-191,200,OK,AddToCart 4-5,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,289,0,0
1650012024882,106,Item1-89,200,OK,AddToCart 4-7,text,true,,5284,517,6,6,https://www.demoblaze.com/index.html,103,0,59
1650012024057,929,Item1-Tejas48,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-7,,true,,6489,2027,6,6,null,926,2,59
1650012024954,47,Item4-192,200,OK,AddToCart 4-5,text,true,,5170,517,6,6,https://www.demoblaze.com/index.html,44,0,0
1650012024358,640,Item4-Tejas46,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-5,,true,,11311,2068,6,6,null,635,3,0
1650012024725,295,Login-39,200,OK,AddToCart 4-8,text,true,,539,484,6,6,https://api.demoblaze.com/login,293,0,0
1650012024405,614,Login-Tejas49,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-8,,true,,988,961,6,6,null,612,1,69
1650012024772,253,Item3-156,200,OK,AddToCart 4-6,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,253,0,0
1650012024773,254,Cart-225,200,OK,AddToCart 4-4,text,true,,449,480,6,6,https://api.demoblaze.com/viewcart,254,0,0
1650012024714,313,Cart-Tejas45,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-4,,true,,25051,990,6,6,null,298,0,0
1650012025001,47,Cart-218,200,OK,AddToCart 4-5,text,true,,5835,510,6,6,https://www.demoblaze.com/cart.html,45,0,0
1650012024847,266,PlaceOrder-330,200,OK,AddToCart 4-3,text,true,,316,468,6,6,https://api.demoblaze.com/deletecart,266,0,0
1650012024597,516,PlaceOrder-Tejas44,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-3,,true,,765,950,6,6,null,516,1,0
1650012024989,263,Item2-106,200,OK,AddToCart 4-7,text,true,,22049,517,5,5,https://www.demoblaze.com/prod.html?idp_=5,247,0,0
1650012025021,249,Item1-80,200,OK,AddToCart 4-8,text,true,,449,476,5,5,https://api.demoblaze.com/view,249,0,0
1650012025027,259,Delete1-237,200,OK,AddToCart 4-4,text,true,,449,482,5,5,https://api.demoblaze.com/deleteitem,259,0,0
1650012025048,311,Cart-225,200,OK,AddToCart 4-5,text,true,,449,480,5,5,https://api.demoblaze.com/viewcart,311,0,0
1650012025001,358,Cart-Tejas46,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-5,,true,,6284,990,5,5,null,356,0,0
1650012025025,375,Item3-157,200,OK,AddToCart 4-6,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,375,0,0
1650012025401,59,Item3-158,200,OK,AddToCart 4-6,text,true,,19902,517,6,6,https://www.demoblaze.com/index.html,47,0,0
1650012024713,745,Item3-Tejas47,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-6,,true,,42707,2068,6,6,null,719,2,0
1650012025253,253,Item2-121,200,OK,AddToCart 4-7,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,253,0,0
1650012025461,45,Item4-184,200,OK,AddToCart 4-6,text,true,,5492,517,6,6,https://www.demoblaze.com/prod.html?idp_=9,43,0,0
1650012025271,249,Item1-84,200,OK,AddToCart 4-8,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,249,0,0
1650012025286,372,Delete1-238,200,OK,AddToCart 4-4,text,true,,316,493,6,6,https://api.demoblaze.com/deleteitem,372,0,0
1650012025359,299,Delete1-237,200,OK,AddToCart 4-5,text,true,,449,482,6,6,https://api.demoblaze.com/deleteitem,299,0,0
1650012025658,47,Delete1-239,200,OK,AddToCart 4-4,text,true,,5891,482,6,6,https://www.demoblaze.com/cart.html,45,0,0
1650012025404,317,Login-38,200,OK,AddToCart 4-9,text,true,,449,477,6,6,https://api.demoblaze.com/login,317,0,61
1650012025506,252,Item4-190,200,OK,AddToCart 4-6,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,252,0,0
1650012025506,290,Item2-122,200,OK,AddToCart 4-7,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,290,0,0
1650012025797,45,Item2-123,200,OK,AddToCart 4-7,text,true,,5156,517,6,6,https://www.demoblaze.com/index.html,43,0,0
1650012024988,851,Item2-Tejas48,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-7,,true,,27961,2068,6,6,null,833,3,0
1650012025521,339,Item1-85,200,OK,AddToCart 4-8,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,339,0,0
1650012025842,47,Item3-149,200,OK,AddToCart 4-7,text,true,,5522,517,6,6,https://www.demoblaze.com/prod.html?idp_=8,44,0,0
1650012025705,247,Delete1-255,200,OK,AddToCart 4-4,text,true,,449,480,6,6,https://api.demoblaze.com/viewcart,247,0,0
1650012025027,925,Delete1-Tejas45,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-4,,true,,7105,1937,6,6,null,923,0,0
1650012025658,296,Delete1-238,200,OK,AddToCart 4-5,text,true,,316,493,6,6,https://api.demoblaze.com/deleteitem,296,0,0
1650012025861,110,Item1-89,200,OK,AddToCart 4-8,text,true,,5340,517,6,6,https://www.demoblaze.com/index.html,106,0,60
1650012025020,947,Item1-Tejas49,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-8,,true,,6545,2027,6,6,null,943,4,60
1650012025722,310,Login-39,200,OK,AddToCart 4-9,text,true,,459,484,6,6,https://api.demoblaze.com/login,309,0,0
1650012025404,627,Login-Tejas50,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-9,,true,,908,961,6,6,null,626,1,61
1650012025971,63,Item2-106,200,OK,AddToCart 4-8,text,true,,22049,517,6,6,https://www.demoblaze.com/prod.html?idp_=5,46,0,0
1650012025759,301,Item4-191,200,OK,AddToCart 4-6,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,301,0,0
1650012026061,57,Item4-192,200,OK,AddToCart 4-6,text,true,,19902,517,6,6,https://www.demoblaze.com/index.html,44,0,0
1650012025460,655,Item4-Tejas47,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-6,,true,,26150,2068,6,6,null,640,3,0
1650012025889,247,Item3-156,200,OK,AddToCart 4-7,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,247,0,0
1650012026119,62,Cart-218,200,OK,AddToCart 4-6,text,true,,24602,510,6,6,https://www.demoblaze.com/cart.html,46,0,0
1650012025954,252,Delete1-239,200,OK,AddToCart 4-5,text,true,,5668,482,6,6,https://www.demoblaze.com/cart.html,250,0,0
1650012025952,259,PlaceOrder-329,200,OK,AddToCart 4-4,text,true,,449,482,6,6,https://api.demoblaze.com/deletecart,259,0,0
1650012026034,251,Item2-121,200,OK,AddToCart 4-8,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,251,0,0
1650012026032,253,Item1-80,200,OK,AddToCart 4-9,text,true,,449,476,6,6,https://api.demoblaze.com/view,253,0,0
1650012026136,285,Item3-157,200,OK,AddToCart 4-7,text,true,,307,553,7,7,https://api.demoblaze.com/addtocart,285,0,0
1650012026207,258,Delete1-255,200,OK,AddToCart 4-5,text,true,,449,480,7,7,https://api.demoblaze.com/viewcart,258,0,0
1650012025359,1105,Delete1-Tejas46,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-5,,true,,6882,1937,7,7,null,1103,1,0
1650012026181,293,Cart-225,200,OK,AddToCart 4-6,text,true,,449,480,7,7,https://api.demoblaze.com/viewcart,293,0,0
1650012026118,355,Cart-Tejas47,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-6,,true,,25051,990,7,7,null,339,1,0
1650012026421,57,Item3-158,200,OK,AddToCart 4-7,text,true,,19902,517,7,7,https://www.demoblaze.com/index.html,43,0,0
1650012025842,636,Item3-Tejas48,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-7,,true,,26180,2068,7,7,null,619,0,0
1650012026212,278,PlaceOrder-330,200,OK,AddToCart 4-4,text,true,,316,468,7,7,https://api.demoblaze.com/deletecart,278,0,0
1650012025952,537,PlaceOrder-Tejas45,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-4,,true,,765,950,7,7,null,537,1,0
1650012026478,46,Item4-184,200,OK,AddToCart 4-7,text,true,,5409,517,6,6,https://www.demoblaze.com/prod.html?idp_=9,44,0,0
1650012026286,270,Item1-84,200,OK,AddToCart 4-9,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,270,0,0
1650012026285,312,Item2-122,200,OK,AddToCart 4-8,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,312,0,0
1650012026598,46,Item2-123,200,OK,AddToCart 4-8,text,true,,5321,517,6,6,https://www.demoblaze.com/index.html,44,0,0
1650012025971,672,Item2-Tejas49,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-8,,true,,28126,2068,6,6,null,653,1,0
1650012026645,46,Item3-149,200,OK,AddToCart 4-8,text,true,,5564,517,6,6,https://www.demoblaze.com/prod.html?idp_=8,43,0,0
1650012026466,295,PlaceOrder-329,200,OK,AddToCart 4-5,text,true,,449,482,6,6,https://api.demoblaze.com/deletecart,295,0,0
1650012026404,362,Login-38,200,OK,AddToCart 4-10,text,true,,449,477,6,6,https://api.demoblaze.com/login,362,0,80
1650012026474,293,Delete1-237,200,OK,AddToCart 4-6,text,true,,449,482,6,6,https://api.demoblaze.com/deleteitem,293,0,0
1650012026524,251,Item4-190,200,OK,AddToCart 4-7,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,251,0,0
1650012026556,348,Item1-85,200,OK,AddToCart 4-9,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,348,0,0
1650012026691,271,Item3-156,200,OK,AddToCart 4-8,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,271,0,0
1650012026762,259,PlaceOrder-330,200,OK,AddToCart 4-5,text,true,,316,468,6,6,https://api.demoblaze.com/deletecart,259,0,0
1650012026465,554,PlaceOrder-Tejas46,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-5,,true,,765,950,6,6,null,554,3,0
1650012026775,307,Item4-191,200,OK,AddToCart 4-7,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,307,0,0
1650012026767,315,Delete1-238,200,OK,AddToCart 4-6,text,true,,316,493,5,5,https://api.demoblaze.com/deleteitem,315,0,0
1650012026766,321,Login-39,200,OK,AddToCart 4-10,text,true,,470,484,5,5,https://api.demoblaze.com/login,319,0,0
1650012026404,683,Login-Tejas51,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-10,,true,,919,961,5,5,null,681,0,80
1650012027083,45,Delete1-239,200,OK,AddToCart 4-6,text,true,,5844,482,5,5,https://www.demoblaze.com/cart.html,42,0,0
1650012027082,56,Item4-192,200,OK,AddToCart 4-7,text,true,,19902,517,5,5,https://www.demoblaze.com/index.html,43,0,0
1650012026478,660,Item4-Tejas48,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-7,,true,,26067,2068,5,5,null,645,0,0
1650012027139,45,Cart-218,200,OK,AddToCart 4-7,text,true,,5933,510,5,5,https://www.demoblaze.com/cart.html,44,0,0
1650012026906,315,Item1-89,200,OK,AddToCart 4-9,text,true,,5053,517,5,5,https://www.demoblaze.com/index.html,313,0,68
1650012026032,1186,Item1-Tejas50,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-9,,true,,6258,2027,5,5,null,1184,4,68
1650012026963,300,Item3-157,200,OK,AddToCart 4-8,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,300,0,0
1650012027222,61,Item2-106,200,OK,AddToCart 4-9,text,true,,22049,517,5,5,https://www.demoblaze.com/prod.html?idp_=5,45,0,0
1650012027263,58,Item3-158,200,OK,AddToCart 4-8,text,true,,19902,517,5,5,https://www.demoblaze.com/index.html,44,0,0
1650012026644,675,Item3-Tejas49,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-8,,true,,26222,2068,5,5,null,658,2,0
1650012027087,249,Item1-80,200,OK,AddToCart 4-10,text,true,,449,476,5,5,https://api.demoblaze.com/view,249,0,0
1650012027128,250,Delete1-255,200,OK,AddToCart 4-6,text,true,,449,480,5,5,https://api.demoblaze.com/viewcart,250,0,0
1650012026474,903,Delete1-Tejas47,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-6,,true,,7058,1937,5,5,null,900,1,0
1650012027185,244,Cart-225,200,OK,AddToCart 4-7,text,true,,449,480,6,6,https://api.demoblaze.com/viewcart,244,0,0
1650012027138,289,Cart-Tejas48,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-7,,true,,6382,990,6,6,null,288,2,0
1650012027284,248,Item2-121,200,OK,AddToCart 4-9,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,248,0,0
1650012027337,248,Item1-84,200,OK,AddToCart 4-10,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,248,0,0
1650012027322,273,Item4-184,200,OK,AddToCart 4-8,text,true,,5576,517,6,6,https://www.demoblaze.com/prod.html?idp_=9,271,0,0
1650012027379,251,PlaceOrder-329,200,OK,AddToCart 4-6,text,true,,449,482,6,6,https://api.demoblaze.com/deletecart,251,0,0
1650012027429,249,Delete1-237,200,OK,AddToCart 4-7,text,true,,449,482,6,6,https://api.demoblaze.com/deleteitem,249,0,0
1650012027399,313,Login-38,200,OK,AddToCart 4-11,text,true,,449,477,6,6,https://api.demoblaze.com/login,313,0,61
1650012027533,290,Item2-122,200,OK,AddToCart 4-9,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,290,0,0
1650012027595,247,Item4-190,200,OK,AddToCart 4-8,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,247,0,0
1650012027823,47,Item2-123,200,OK,AddToCart 4-9,text,true,,5005,517,6,6,https://www.demoblaze.com/index.html,45,0,0
1650012027222,646,Item2-Tejas50,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-9,,true,,27810,2068,6,6,null,628,2,0
1650012027631,270,PlaceOrder-330,200,OK,AddToCart 4-6,text,true,,316,468,6,6,https://api.demoblaze.com/deletecart,270,0,0
1650012027378,521,PlaceOrder-Tejas47,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-6,,true,,765,950,6,6,null,521,3,0
1650012027585,325,Item1-85,200,OK,AddToCart 4-10,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,325,0,0
1650012027678,319,Delete1-238,200,OK,AddToCart 4-7,text,true,,316,493,5,5,https://api.demoblaze.com/deleteitem,319,0,0
1650012027712,308,Login-39,200,OK,AddToCart 4-11,text,true,,562,484,5,5,https://api.demoblaze.com/login,308,0,0
1650012027399,621,Login-Tejas52,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-11,,true,,1011,961,5,5,null,621,0,61
1650012027997,45,Delete1-239,200,OK,AddToCart 4-7,text,true,,5983,482,5,5,https://www.demoblaze.com/cart.html,44,0,0
1650012027870,259,Item3-149,200,OK,AddToCart 4-9,text,true,,22049,517,5,5,https://www.demoblaze.com/prod.html?idp_=8,246,0,0
1650012027843,291,Item4-191,200,OK,AddToCart 4-8,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,291,0,0
1650012028134,47,Item4-192,200,OK,AddToCart 4-8,text,true,,5345,517,5,5,https://www.demoblaze.com/index.html,44,0,0
1650012027321,858,Item4-Tejas49,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-8,,true,,11677,2068,5,5,null,853,2,0
1650012028181,46,Cart-218,200,OK,AddToCart 4-8,text,true,,5844,510,5,5,https://www.demoblaze.com/cart.html,44,0,0
1650012027911,329,Item1-89,200,OK,AddToCart 4-10,text,true,,19902,517,5,5,https://www.demoblaze.com/index.html,314,0,71
1650012027087,1151,Item1-Tejas51,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-10,,true,,21107,2027,5,5,null,1136,2,71
1650012028020,253,Item1-80,200,OK,AddToCart 4-11,text,true,,449,476,5,5,https://api.demoblaze.com/view,253,0,0
1650012028043,247,Delete1-255,200,OK,AddToCart 4-7,text,true,,449,480,5,5,https://api.demoblaze.com/viewcart,247,0,0
1650012027429,860,Delete1-Tejas48,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-7,,true,,7197,1937,5,5,null,859,1,0
1650012028241,56,Item2-106,200,OK,AddToCart 4-10,text,true,,22049,517,5,5,https://www.demoblaze.com/prod.html?idp_=5,41,0,0
1650012028130,260,Item3-156,200,OK,AddToCart 4-9,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,260,0,0
1650012028228,257,Cart-225,200,OK,AddToCart 4-8,text,true,,449,480,6,6,https://api.demoblaze.com/viewcart,257,0,0
1650012028181,303,Cart-Tejas49,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-8,,true,,6293,990,6,6,null,301,2,0
1650012028273,255,Item1-84,200,OK,AddToCart 4-11,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,255,0,0
1650012028291,246,PlaceOrder-329,200,OK,AddToCart 4-7,text,true,,449,482,6,6,https://api.demoblaze.com/deletecart,246,0,0
1650012028298,249,Item2-121,200,OK,AddToCart 4-10,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,249,0,0
1650012028391,287,Item3-157,200,OK,AddToCart 4-9,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,287,0,0
1650012028678,45,Item3-158,200,OK,AddToCart 4-9,text,true,,5028,517,6,6,https://www.demoblaze.com/index.html,44,0,0
1650012027870,851,Item3-Tejas50,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-9,,true,,27833,2068,6,6,null,837,3,0
1650012028396,329,Login-38,200,OK,AddToCart 4-12,text,true,,449,477,6,6,https://api.demoblaze.com/login,329,0,68
1650012028486,250,Delete1-237,200,OK,AddToCart 4-8,text,true,,449,482,6,6,https://api.demoblaze.com/deleteitem,250,0,0
1650012028724,46,Item4-184,200,OK,AddToCart 4-9,text,true,,5668,517,6,6,https://www.demoblaze.com/prod.html?idp_=9,44,0,0
1650012028538,277,PlaceOrder-330,200,OK,AddToCart 4-7,text,true,,316,468,6,6,https://api.demoblaze.com/deletecart,277,0,0
1650012028290,523,PlaceOrder-Tejas48,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-7,,true,,765,950,6,6,null,523,2,0
1650012028528,298,Item1-85,200,OK,AddToCart 4-11,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,298,0,0
1650012028547,279,Item2-122,200,OK,AddToCart 4-10,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,279,0,0
1650012028826,44,Item2-123,200,OK,AddToCart 4-10,text,true,,5076,517,5,5,https://www.demoblaze.com/index.html,42,0,0
1650012028240,628,Item2-Tejas51,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-10,,true,,27881,2068,5,5,null,611,3,0
1650012028871,45,Item3-149,200,OK,AddToCart 4-10,text,true,,5654,517,5,5,https://www.demoblaze.com/prod.html?idp_=8,43,0,0
1650012028770,251,Item4-190,200,OK,AddToCart 4-9,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,251,0,0
1650012028725,297,Login-39,200,OK,AddToCart 4-12,text,true,,582,484,5,5,https://api.demoblaze.com/login,296,0,0
1650012028395,626,Login-Tejas53,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-12,,true,,1031,961,5,5,null,625,1,68
1650012028736,303,Delete1-238,200,OK,AddToCart 4-8,text,true,,316,493,5,5,https://api.demoblaze.com/deleteitem,303,0,0
1650012029039,47,Delete1-239,200,OK,AddToCart 4-8,text,true,,5990,482,5,5,https://www.demoblaze.com/cart.html,44,0,0
1650012028827,328,Item1-89,200,OK,AddToCart 4-11,text,true,,19902,517,5,5,https://www.demoblaze.com/index.html,312,0,65
1650012028020,1134,Item1-Tejas52,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-11,,true,,21107,2027,5,5,null,1118,1,65
1650012028917,254,Item3-156,200,OK,AddToCart 4-10,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,254,0,0
1650012029155,57,Item2-106,200,OK,AddToCart 4-11,text,true,,22049,517,5,5,https://www.demoblaze.com/prod.html?idp_=5,43,0,0
1650012029022,250,Item1-80,200,OK,AddToCart 4-12,text,true,,449,476,5,5,https://api.demoblaze.com/view,250,0,0
1650012029022,286,Item4-191,200,OK,AddToCart 4-9,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,286,0,0
1650012029086,248,Delete1-255,200,OK,AddToCart 4-8,text,true,,449,480,5,5,https://api.demoblaze.com/viewcart,248,0,0
1650012028486,848,Delete1-Tejas49,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-8,,true,,7204,1937,5,5,null,845,0,0
1650012029308,45,Item4-192,200,OK,AddToCart 4-9,text,true,,5163,517,5,5,https://www.demoblaze.com/index.html,43,0,0
1650012028724,628,Item4-Tejas50,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-9,,true,,11587,2068,5,5,null,624,1,0
1650012029354,46,Cart-218,200,OK,AddToCart 4-9,text,true,,6033,510,6,6,https://www.demoblaze.com/cart.html,43,0,0
1650012029212,247,Item2-121,200,OK,AddToCart 4-11,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,247,0,0
1650012029172,294,Item3-157,200,OK,AddToCart 4-10,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,294,0,0
1650012029272,250,Item1-84,200,OK,AddToCart 4-12,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,250,0,0
1650012029467,58,Item3-158,200,OK,AddToCart 4-10,text,true,,19902,517,6,6,https://www.demoblaze.com/index.html,45,0,0
1650012028871,651,Item3-Tejas51,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-10,,true,,26312,2068,6,6,null,636,3,0
