timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1650012029525,45,Item4-184,200,OK,AddToCart 4-10,text,true,,5340,517,6,6,https://www.demoblaze.com/prod.html?idp_=9,43,0,0
1650012029334,249,PlaceOrder-329,200,OK,AddToCart 4-8,text,true,,449,482,6,6,https://api.demoblaze.com/deletecart,249,0,0
1650012029401,239,Cart-225,200,OK,AddToCart 4-9,text,true,,449,480,6,6,https://api.demoblaze.com/viewcart,239,0,0
1650012029354,285,Cart-Tejas50,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-9,,true,,6482,990,6,6,null,282,1,0
1650012029394,304,Login-38,200,OK,AddToCart 4-13,text,true,,449,477,6,6,https://api.demoblaze.com/login,304,0,60
1650012029460,269,Item2-122,200,OK,AddToCart 4-11,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,269,0,0
1650012029729,46,Item2-123,200,OK,AddToCart 4-11,text,true,,5197,517,6,6,https://www.demoblaze.com/index.html,45,0,0
1650012029155,619,Item2-Tejas52,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-11,,true,,28002,2068,6,6,null,604,1,0
1650012029571,247,Item4-190,200,OK,AddToCart 4-10,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,247,0,0
1650012029775,47,Item3-149,200,OK,AddToCart 4-11,text,true,,5598,517,6,6,https://www.demoblaze.com/prod.html?idp_=8,43,0,0
1650012029522,305,Item1-85,200,OK,AddToCart 4-12,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,305,0,0
1650012029583,263,PlaceOrder-330,200,OK,AddToCart 4-8,text,true,,316,468,6,6,https://api.demoblaze.com/deletecart,263,0,0
1650012029334,512,PlaceOrder-Tejas49,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-8,,true,,765,950,6,6,null,512,0,0
1650012029640,254,Delete1-237,200,OK,AddToCart 4-9,text,true,,449,482,5,5,https://api.demoblaze.com/deleteitem,254,0,0
1650012029828,122,Item1-89,200,OK,AddToCart 4-12,text,true,,19902,517,5,5,https://www.demoblaze.com/index.html,104,0,57
1650012029022,927,Item1-Tejas53,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-12,,true,,21107,2027,5,5,null,909,1,57
1650012029698,283,Login-39,200,OK,AddToCart 4-13,text,true,,665,484,5,5,https://api.demoblaze.com/login,283,0,0
1650012029393,587,Login-Tejas54,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-13,,true,,1114,961,5,5,null,587,2,60
1650012029950,63,Item2-106,200,OK,AddToCart 4-12,text,true,,22049,517,5,5,https://www.demoblaze.com/prod.html?idp_=5,47,0,0
1650012029822,258,Item3-156,200,OK,AddToCart 4-11,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,258,0,0
1650012029818,281,Item4-191,200,OK,AddToCart 4-10,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,281,0,0
1650012030100,56,Item4-192,200,OK,AddToCart 4-10,text,true,,19902,517,5,5,https://www.demoblaze.com/index.html,43,0,0
1650012029525,629,Item4-Tejas51,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-10,,true,,25998,2068,5,5,null,614,2,0
1650012029894,305,Delete1-238,200,OK,AddToCart 4-9,text,true,,316,493,5,5,https://api.demoblaze.com/deleteitem,305,0,0
1650012030156,58,Cart-218,200,OK,AddToCart 4-10,text,true,,24602,510,5,5,https://www.demoblaze.com/cart.html,44,0,0
1650012029982,249,Item1-80,200,OK,AddToCart 4-13,text,true,,449,476,5,5,https://api.demoblaze.com/view,249,0,0
1650012030199,46,Delete1-239,200,OK,AddToCart 4-9,text,true,,5762,482,5,5,https://www.demoblaze.com/cart.html,44,0,0
1650012030016,256,Item2-121,200,OK,AddToCart 4-12,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,256,0,0
1650012030081,284,Item3-157,200,OK,AddToCart 4-11,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,284,0,0
1650012030365,58,Item3-158,200,OK,AddToCart 4-11,text,true,,19902,517,6,6,https://www.demoblaze.com/index.html,44,0,0
1650012029775,647,Item3-Tejas52,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-11,,true,,26256,2068,6,6,null,629,1,0
1650012030215,241,Cart-225,200,OK,AddToCart 4-10,text,true,,449,480,6,6,https://api.demoblaze.com/viewcart,241,0,0
1650012030156,299,Cart-Tejas51,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-10,,true,,25051,990,6,6,null,285,2,0
1650012030423,45,Item4-184,200,OK,AddToCart 4-11,text,true,,5503,517,6,6,https://www.demoblaze.com/prod.html?idp_=9,43,0,0
1650012030231,245,Item1-84,200,OK,AddToCart 4-13,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,245,0,0
1650012030246,246,Delete1-255,200,OK,AddToCart 4-9,text,true,,449,480,6,6,https://api.demoblaze.com/viewcart,246,0,0
1650012029640,851,Delete1-Tejas50,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-9,,true,,6976,1937,6,6,null,849,1,0
1650012030273,291,Item2-122,200,OK,AddToCart 4-12,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,291,0,0
1650012030457,250,Delete1-237,200,OK,AddToCart 4-10,text,true,,449,482,6,6,https://api.demoblaze.com/deleteitem,250,0,0
1650012030393,315,Login-38,200,OK,AddToCart 4-14,text,true,,449,477,6,6,https://api.demoblaze.com/login,315,0,62
1650012030468,256,Item4-190,200,OK,AddToCart 4-11,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,256,0,0
1650012030492,284,PlaceOrder-329,200,OK,AddToCart 4-9,text,true,,449,482,6,6,https://api.demoblaze.com/deletecart,284,0,0
1650012030476,318,Item1-85,200,OK,AddToCart 4-13,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,318,0,0
1650012030564,249,Item2-123,200,OK,AddToCart 4-12,text,true,,5281,517,6,6,https://www.demoblaze.com/index.html,246,0,0
1650012029950,859,Item2-Tejas53,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-12,,true,,28086,2068,6,6,null,840,4,0
1650012030813,59,Item3-149,200,OK,AddToCart 4-12,text,true,,22049,517,6,6,https://www.demoblaze.com/prod.html?idp_=8,45,0,0
1650012030795,113,Item1-89,200,OK,AddToCart 4-13,text,true,,4976,517,6,6,https://www.demoblaze.com/index.html,110,0,64
1650012029982,925,Item1-Tejas54,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-13,,true,,6181,2027,6,6,null,922,1,64
1650012030908,62,Item2-106,200,OK,AddToCart 4-13,text,true,,22049,517,6,6,https://www.demoblaze.com/prod.html?idp_=5,50,0,0
1650012030709,303,Login-39,200,OK,AddToCart 4-14,text,true,,682,484,6,6,https://api.demoblaze.com/login,302,0,0
1650012030393,618,Login-Tejas55,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-14,,true,,1131,961,6,6,null,617,1,62
1650012030724,290,Item4-191,200,OK,AddToCart 4-11,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,290,0,0
1650012030708,349,Delete1-238,200,OK,AddToCart 4-10,text,true,,316,493,6,6,https://api.demoblaze.com/deleteitem,349,0,0
1650012031014,45,Item4-192,200,OK,AddToCart 4-11,text,true,,5017,517,6,6,https://www.demoblaze.com/index.html,43,0,0
1650012030423,636,Item4-Tejas52,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-11,,true,,11276,2068,6,6,null,632,0,0
1650012030777,309,PlaceOrder-330,200,OK,AddToCart 4-9,text,true,,316,468,6,6,https://api.demoblaze.com/deletecart,309,0,0
1650012030492,593,PlaceOrder-Tejas50,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-9,,true,,765,950,6,6,null,593,1,0
1650012031057,44,Delete1-239,200,OK,AddToCart 4-10,text,true,,5762,482,5,5,https://www.demoblaze.com/cart.html,43,0,0
1650012030873,290,Item3-156,200,OK,AddToCart 4-12,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,290,0,0
1650012030970,293,Item2-121,200,OK,AddToCart 4-13,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,293,0,0
1650012031012,260,Item1-80,200,OK,AddToCart 4-14,text,true,,449,476,5,5,https://api.demoblaze.com/view,260,0,0
1650012031059,281,Cart-218,200,OK,AddToCart 4-11,text,true,,5890,510,5,5,https://www.demoblaze.com/cart.html,280,0,0
1650012031101,248,Delete1-255,200,OK,AddToCart 4-10,text,true,,449,480,5,5,https://api.demoblaze.com/viewcart,248,0,0
1650012030457,891,Delete1-Tejas51,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-10,,true,,6976,1937,5,5,null,890,1,0
1650012031163,267,Item3-157,200,OK,AddToCart 4-12,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,267,0,0
1650012031431,58,Item3-158,200,OK,AddToCart 4-12,text,true,,19902,517,6,6,https://www.demoblaze.com/index.html,45,0,0
1650012030813,674,Item3-Tejas53,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-12,,true,,42707,2068,6,6,null,647,3,0
1650012031272,246,Item1-84,200,OK,AddToCart 4-14,text,true,,449,481,6,6,https://api.demoblaze.com/addtocart,246,0,0
1650012031263,282,Item2-122,200,OK,AddToCart 4-13,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,282,0,0
1650012031340,248,Cart-225,200,OK,AddToCart 4-11,text,true,,449,480,6,6,https://api.demoblaze.com/viewcart,248,0,0
1650012031059,529,Cart-Tejas52,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-11,,true,,6339,990,6,6,null,528,0,0
1650012031545,46,Item2-123,200,OK,AddToCart 4-13,text,true,,5223,517,6,6,https://www.demoblaze.com/index.html,44,0,0
1650012030908,683,Item2-Tejas54,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-13,,true,,28028,2068,6,6,null,669,0,0
1650012031349,250,PlaceOrder-329,200,OK,AddToCart 4-10,text,true,,449,482,6,6,https://api.demoblaze.com/deletecart,250,0,0
1650012031591,46,Item3-149,200,OK,AddToCart 4-13,text,true,,5427,517,6,6,https://www.demoblaze.com/prod.html?idp_=8,44,0,0
1650012031392,317,Login-38,200,OK,AddToCart 4-15,text,true,,449,477,6,6,https://api.demoblaze.com/login,317,0,64
1650012031490,251,Item4-184,200,OK,AddToCart 4-12,text,true,,5504,517,6,6,https://www.demoblaze.com/prod.html?idp_=9,249,0,0
1650012031519,306,Item1-85,200,OK,AddToCart 4-14,text,true,,307,553,6,6,https://api.demoblaze.com/addtocart,306,0,0
1650012031589,244,Delete1-237,200,OK,AddToCart 4-11,text,true,,449,482,6,6,https://api.demoblaze.com/deleteitem,244,0,0
1650012031600,265,PlaceOrder-330,200,OK,AddToCart 4-10,text,true,,316,468,6,6,https://api.demoblaze.com/deletecart,265,0,0
1650012031349,515,PlaceOrder-Tejas51,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-10,,true,,765,950,6,6,null,515,1,0
1650012031637,252,Item3-156,200,OK,AddToCart 4-13,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,252,0,0
1650012031826,119,Item1-89,200,OK,AddToCart 4-14,text,true,,19902,517,5,5,https://www.demoblaze.com/index.html,103,0,59
1650012031012,931,Item1-Tejas55,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-14,,true,,21107,2027,5,5,null,915,2,59
1650012031741,250,Item4-190,200,OK,AddToCart 4-12,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,250,0,0
1650012031945,59,Item2-106,200,OK,AddToCart 4-14,text,true,,22049,517,5,5,https://www.demoblaze.com/prod.html?idp_=5,45,0,0
1650012031710,301,Login-39,200,OK,AddToCart 4-15,text,true,,558,484,5,5,https://api.demoblaze.com/login,296,0,0
1650012031392,618,Login-Tejas56,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-15,,true,,1007,961,5,5,null,613,1,64
1650012031833,323,Delete1-238,200,OK,AddToCart 4-11,text,true,,316,493,5,5,https://api.demoblaze.com/deleteitem,323,0,0
1650012031889,303,Item3-157,200,OK,AddToCart 4-13,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,303,0,0
1650012032156,46,Delete1-239,200,OK,AddToCart 4-11,text,true,,5898,482,5,5,https://www.demoblaze.com/cart.html,44,0,0
1650012032192,47,Item3-158,200,OK,AddToCart 4-13,text,true,,5174,517,5,5,https://www.demoblaze.com/index.html,45,0,0
1650012031591,648,Item3-Tejas54,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-13,,true,,11357,2068,5,5,null,644,0,0
1650012032004,258,Item2-121,200,OK,AddToCart 4-14,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,258,0,0
1650012032011,251,Item1-80,200,OK,AddToCart 4-15,text,true,,449,476,5,5,https://api.demoblaze.com/view,251,0,0
1650012032240,46,Item4-184,200,OK,AddToCart 4-13,text,true,,5711,517,5,5,https://www.demoblaze.com/prod.html?idp_=9,44,0,0
1650012031991,375,Item4-191,200,OK,AddToCart 4-12,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,375,0,0
1650012032203,262,Delete1-255,200,OK,AddToCart 4-11,text,true,,449,480,5,5,https://api.demoblaze.com/viewcart,262,0,0
1650012031589,875,Delete1-Tejas52,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-11,,true,,7112,1937,5,5,null,873,1,0
1650012032263,250,Item1-84,200,OK,AddToCart 4-15,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,250,0,0
1650012032287,274,Item4-190,200,OK,AddToCart 4-13,text,true,,449,481,5,5,https://api.demoblaze.com/addtocart,274,0,0
1650012032262,339,Item2-122,200,OK,AddToCart 4-14,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,339,0,0
1650012032366,247,Item4-192,200,OK,AddToCart 4-12,text,true,,5231,517,5,5,https://www.demoblaze.com/index.html,244,0,0
1650012031490,1123,Item4-Tejas53,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-12,,true,,11491,2068,5,5,null,1118,0,0
1650012032602,57,Item2-123,200,OK,AddToCart 4-14,text,true,,19902,517,5,5,https://www.demoblaze.com/index.html,44,0,0
1650012031945,713,Item2-Tejas55,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-14,,true,,42707,2068,5,5,null,686,1,0
1650012032613,49,Cart-218,200,OK,AddToCart 4-12,text,true,,5968,510,5,5,https://www.demoblaze.com/cart.html,46,0,0
1650012032465,253,PlaceOrder-329,200,OK,AddToCart 4-11,text,true,,449,482,5,5,https://api.demoblaze.com/deletecart,253,0,0
1650012032514,344,Item1-85,200,OK,AddToCart 4-15,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,344,0,0
1650012032561,324,Item4-191,200,OK,AddToCart 4-13,text,true,,307,553,5,5,https://api.demoblaze.com/addtocart,324,0,0
1650012032659,248,Item3-149,200,OK,AddToCart 4-14,text,true,,5527,517,5,5,https://www.demoblaze.com/prod.html?idp_=8,246,0,0
1650012032885,50,Item4-192,200,OK,AddToCart 4-13,text,true,,5102,517,5,5,https://www.demoblaze.com/index.html,47,0,0
1650012032239,694,Item4-Tejas54,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-13,,true,,11569,2068,5,5,null,689,2,0
1650012032662,298,Cart-225,200,OK,AddToCart 4-12,text,true,,449,480,5,5,https://api.demoblaze.com/viewcart,298,0,0
1650012032613,347,Cart-Tejas53,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-12,,true,,6417,990,5,5,null,344,0,0
1650012032859,122,Item1-89,200,OK,AddToCart 4-15,text,true,,19902,517,5,5,https://www.demoblaze.com/index.html,115,0,64
1650012032011,967,Item1-Tejas56,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-15,,true,,21107,2027,5,5,null,960,4,64
1650012032718,277,PlaceOrder-330,200,OK,AddToCart 4-11,text,true,,316,468,5,5,https://api.demoblaze.com/deletecart,277,0,0
1650012032465,530,PlaceOrder-Tejas52,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-11,,true,,765,950,5,5,null,530,0,0
1650012032907,256,Item3-156,200,OK,AddToCart 4-14,text,true,,449,481,4,4,https://api.demoblaze.com/addtocart,256,0,0
1650012032935,245,Cart-218,200,OK,AddToCart 4-13,text,true,,5805,510,4,4,https://www.demoblaze.com/cart.html,242,0,0
1650012032982,260,Item2-106,200,OK,AddToCart 4-15,text,true,,22049,517,4,4,https://www.demoblaze.com/prod.html?idp_=5,245,0,0
1650012032961,295,Delete1-237,200,OK,AddToCart 4-12,text,true,,449,482,4,4,https://api.demoblaze.com/deleteitem,295,0,0
1650012033180,248,Cart-225,200,OK,AddToCart 4-13,text,true,,449,480,4,4,https://api.demoblaze.com/viewcart,248,0,0
1650012032935,493,Cart-Tejas54,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-13,,true,,6254,990,4,4,null,490,1,0
1650012033164,276,Item3-157,200,OK,AddToCart 4-14,text,true,,307,553,4,4,https://api.demoblaze.com/addtocart,276,0,0
1650012033440,46,Item3-158,200,OK,AddToCart 4-14,text,true,,5150,517,4,4,https://www.demoblaze.com/index.html,45,0,0
1650012032659,826,Item3-Tejas55,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-14,,true,,11433,2068,4,4,null,823,1,0
1650012033243,249,Item2-121,200,OK,AddToCart 4-15,text,true,,449,481,4,4,https://api.demoblaze.com/addtocart,249,0,0
1650012033256,410,Delete1-238,200,OK,AddToCart 4-12,text,true,,316,493,4,4,https://api.demoblaze.com/deleteitem,410,0,0
1650012033429,269,Delete1-237,200,OK,AddToCart 4-13,text,true,,449,482,4,4,https://api.demoblaze.com/deleteitem,269,0,0
1650012033666,48,Delete1-239,200,OK,AddToCart 4-12,text,true,,5904,482,4,4,https://www.demoblaze.com/cart.html,46,0,0
1650012033486,248,Item4-184,200,OK,AddToCart 4-14,text,true,,5677,517,4,4,https://www.demoblaze.com/prod.html?idp_=9,246,0,0
1650012033493,382,Item2-122,200,OK,AddToCart 4-15,text,true,,307,553,4,4,https://api.demoblaze.com/addtocart,382,0,0
1650012033875,45,Item2-123,200,OK,AddToCart 4-15,text,true,,5025,517,4,4,https://www.demoblaze.com/index.html,44,0,0
1650012032982,936,Item2-Tejas56,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-15,,true,,27830,2068,4,4,null,920,2,0
1650012033920,45,Item3-149,200,OK,AddToCart 4-15,text,true,,5523,517,4,4,https://www.demoblaze.com/prod.html?idp_=8,44,0,0
1650012033698,378,Delete1-238,200,OK,AddToCart 4-13,text,true,,543,493,4,4,https://api.demoblaze.com/deleteitem,376,0,0
1650012033714,366,Delete1-255,200,OK,AddToCart 4-12,text,true,,449,480,4,4,https://api.demoblaze.com/viewcart,366,0,0
1650012032960,1119,Delete1-Tejas53,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-12,,true,,7118,1937,4,4,null,1117,2,0
1650012033734,356,Item4-190,200,OK,AddToCart 4-14,text,true,,449,481,4,4,https://api.demoblaze.com/addtocart,356,0,0
1650012034077,252,Delete1-239,200,OK,AddToCart 4-13,text,true,,5812,482,4,4,https://www.demoblaze.com/cart.html,249,0,0
1650012033966,528,Item3-156,200,OK,AddToCart 4-15,text,true,,449,481,4,4,https://api.demoblaze.com/addtocart,528,0,0
1650012034081,487,PlaceOrder-329,200,OK,AddToCart 4-12,text,true,,449,482,4,4,https://api.demoblaze.com/deletecart,487,0,0
1650012034090,579,Item4-191,200,OK,AddToCart 4-14,text,true,,307,553,4,4,https://api.demoblaze.com/addtocart,579,0,0
1650012034670,46,Item4-192,200,OK,AddToCart 4-14,text,true,,5285,517,4,4,https://www.demoblaze.com/index.html,44,0,0
1650012033486,1229,Item4-Tejas55,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-14,,true,,11718,2068,4,4,null,1225,1,0
1650012034330,390,Delete1-255,200,OK,AddToCart 4-13,text,true,,449,480,4,4,https://api.demoblaze.com/viewcart,390,0,0
1650012033429,1289,Delete1-Tejas54,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-13,,true,,7253,1937,4,4,null,1284,2,0
1650012034716,49,Cart-218,200,OK,AddToCart 4-14,text,true,,5793,510,4,4,https://www.demoblaze.com/cart.html,47,0,0
1650012034494,518,Item3-157,200,OK,AddToCart 4-15,text,true,,307,553,4,4,https://api.demoblaze.com/addtocart,518,0,0
1650012034568,521,PlaceOrder-330,200,OK,AddToCart 4-12,text,true,,316,468,4,4,https://api.demoblaze.com/deletecart,520,0,0
1650012034081,1008,PlaceOrder-Tejas53,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-12,,true,,765,950,4,4,null,1007,0,0
1650012034720,447,PlaceOrder-329,200,OK,AddToCart 4-13,text,true,,449,482,3,3,https://api.demoblaze.com/deletecart,447,0,0
1650012035012,261,Item3-158,200,OK,AddToCart 4-15,text,true,,19902,517,3,3,https://www.demoblaze.com/index.html,248,0,0
1650012033920,1352,Item3-Tejas56,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-15,,true,,26181,2068,3,3,null,1338,1,0
1650012034765,665,Cart-225,200,OK,AddToCart 4-14,text,true,,449,480,3,3,https://api.demoblaze.com/viewcart,665,0,0
1650012034716,714,Cart-Tejas55,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-14,,true,,6242,990,3,3,null,712,0,0
1650012035273,247,Item4-184,200,OK,AddToCart 4-15,text,true,,5732,517,3,3,https://www.demoblaze.com/prod.html?idp_=9,244,0,0
1650012035168,669,PlaceOrder-330,200,OK,AddToCart 4-13,text,true,,316,468,3,3,https://api.demoblaze.com/deletecart,669,0,0
1650012034720,1116,PlaceOrder-Tejas54,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-13,,true,,765,950,3,3,null,1116,1,0
1650012035430,528,Delete1-237,200,OK,AddToCart 4-14,text,true,,449,482,2,2,https://api.demoblaze.com/deleteitem,528,0,0
1650012035520,448,Item4-190,200,OK,AddToCart 4-15,text,true,,449,481,2,2,https://api.demoblaze.com/addtocart,448,0,0
1650012035959,269,Delete1-238,200,OK,AddToCart 4-14,text,true,,690,493,2,2,https://api.demoblaze.com/deleteitem,268,0,0
1650012035968,274,Item4-191,200,OK,AddToCart 4-15,text,true,,307,553,2,2,https://api.demoblaze.com/addtocart,274,0,0
1650012036242,47,Item4-192,200,OK,AddToCart 4-15,text,true,,5115,517,2,2,https://www.demoblaze.com/index.html,44,0,0
1650012035273,1016,Item4-Tejas56,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-15,,true,,11603,2068,2,2,null,1010,0,0
1650012036289,45,Cart-218,200,OK,AddToCart 4-15,text,true,,5801,510,2,2,https://www.demoblaze.com/cart.html,42,0,0
1650012036229,246,Delete1-239,200,OK,AddToCart 4-14,text,true,,5912,482,2,2,https://www.demoblaze.com/cart.html,244,0,0
1650012036335,254,Cart-225,200,OK,AddToCart 4-15,text,true,,449,480,2,2,https://api.demoblaze.com/viewcart,254,0,0
1650012036289,299,Cart-Tejas56,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-15,,true,,6250,990,2,2,null,296,2,0
1650012036476,250,Delete1-255,200,OK,AddToCart 4-14,text,true,,449,480,2,2,https://api.demoblaze.com/viewcart,250,0,0
1650012035430,1293,Delete1-Tejas55,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-14,,true,,7500,1937,2,2,null,1290,3,0
1650012036590,246,Delete1-237,200,OK,AddToCart 4-15,text,true,,449,482,2,2,https://api.demoblaze.com/deleteitem,246,0,0
1650012036727,251,PlaceOrder-329,200,OK,AddToCart 4-14,text,true,,449,482,2,2,https://api.demoblaze.com/deletecart,251,0,0
1650012036836,277,Delete1-238,200,OK,AddToCart 4-15,text,true,,661,493,2,2,https://api.demoblaze.com/deleteitem,275,0,0
1650012037113,45,Delete1-239,200,OK,AddToCart 4-15,text,true,,6012,482,2,2,https://www.demoblaze.com/cart.html,43,0,0
1650012036978,319,PlaceOrder-330,200,OK,AddToCart 4-14,text,true,,316,468,2,2,https://api.demoblaze.com/deletecart,319,0,0
1650012036726,570,PlaceOrder-Tejas55,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-14,,true,,765,950,2,2,null,570,1,0
1650012037158,251,Delete1-255,200,OK,AddToCart 4-15,text,true,,449,480,1,1,https://api.demoblaze.com/viewcart,251,0,0
1650012036590,819,Delete1-Tejas56,200,"Number of samples in transaction : 4, number of failing samples : 0",AddToCart 4-15,,true,,7571,1937,1,1,null,815,0,0
1650012037409,328,PlaceOrder-329,200,OK,AddToCart 4-15,text,true,,449,482,1,1,https://api.demoblaze.com/deletecart,328,0,0
1650012037737,293,PlaceOrder-330,200,OK,AddToCart 4-15,text,true,,316,468,1,1,https://api.demoblaze.com/deletecart,293,0,0
1650012037409,621,PlaceOrder-Tejas56,200,"Number of samples in transaction : 2, number of failing samples : 0",AddToCart 4-15,,true,,765,950,1,1,null,621,0,0
